chamber_pressure_bar,temperature_K,rpm,fuel_flow_kg_s,vibration_mm_s
98.03087593433972,3314,27472,241.6,1.98
97.80548224690358,3334,27522,242.0,1.8
98.12689498123395,3349,27507,244.0,1.89
98.33424436518555,3342,27604,243.6,1.91
97.68234215352072,3362,27754,245.1,1.98
97.51636690396097,3377,27610,246.5,1.8
96.90838597412093,3390,27578,245.6,1.85
97.57208743661738,3373,27578,244.8,1.98
97.46580955545346,3361,27666,245.3,1.93
97.67519261551963,3364,27577,244.2,2.04
97.4235729759202,3359,27668,245.3,1.96
96.93194659497705,3349,27549,245.5,1.88
97.42205135574831,3341,27419,247.0,1.99
96.8503121756865,3331,27351,248.2,1.94
96.45936671420925,3330,27468,249.6,1.81
97.0252421939944,3340,27397,250.3,1.96
97.02291942966284,3323,27315,250.4,2.11
97.15819290728317,3331,27297,248.7,2.25
96.63127192379316,3350,27409,246.7,2.24
96.09334492427675,3330,27367,245.8,2.25
96.63986789291687,3346,27436,245.9,2.41
97.1031127398601,3357,27549,244.4,2.38
97.12956157181202,3341,27460,245.1,2.52
97.50078027548038,3361,27405,243.7,2.46
96.7836195908193,3342,27506,244.8,2.35
95.99636779759456,3344,27363,246.4,2.16
96.58211668514544,3353,27320,245.9,1.97
97.28909706684593,3359,27170,245.4,1.95
97.14759369854151,3378,27025,243.9,2.09
97.73448719070637,3366,27000,242.8,2.13
97.97781780139695,3377,27044,242.5,2.18
98.08343245622427,3368,27060,241.0,2.25
98.73518467746885,3356,27000,241.8,2.39
98.11999645491697,3345,27000,241.7,2.19
97.32677554127146,3365,27000,241.7,2.2
97.89420578853115,3366,27092,243.2,2.23
97.79784423077466,3363,27021,242.7,2.12
97.25857939309677,3350,27158,243.7,1.95
97.00710065547933,3351,27302,244.5,2.08
96.90405580323652,3370,27348,244.7,1.89
96.80231920102774,3351,27441,245.4,1.94
97.58788377179404,3339,27315,244.2,1.82
97.50178950890538,3326,27288,244.3,1.66
96.9096646589231,3309,27406,245.0,1.82
96.3273304994572,3311,27399,244.2,1.7
96.16357414890301,3307,27536,244.1,1.52
96.53458918795239,3322,27665,243.0,1.45
95.9175744874294,3304,27715,243.0,1.46
95.20668579585886,3310,27624,243.8,1.35
94.66936774492538,3306,27491,243.2,1.27
95.2721286720116,3319,27393,243.4,1.46
95.6631626870434,3303,27363,243.7,1.51
95.01091437858499,3300,27276,242.6,1.67
95.22024943272717,3300,27318,243.6,1.8
94.61527130812509,3319,27414,243.5,1.68
94.67461455236196,3312,27399,243.5,1.77
94.44727058389972,3300,27363,242.0,1.61
94.86590395330059,3300,27464,243.0,1.75
94.67424415203901,3312,27606,244.3,1.68
94.25863635422807,3327,27659,243.6,1.62
94.8294826470634,3333,27545,243.4,1.79
94.90646917421287,3326,27570,243.1,1.95
95.08235883233685,3331,27596,244.5,1.94
95.74875733431807,3314,27732,245.7,2.06
96.48755839236736,3326,27708,245.3,2.24
96.52788460779526,3334,27656,246.3,2.2
96.93916385087448,3331,27787,245.4,2.35
97.00508276855432,3340,27666,244.7,2.25
96.37181936037638,3354,27719,245.3,2.26
96.62471034961781,3358,27669,244.4,2.19
97.11672274179932,3365,27666,245.9,2.08
97.85666532821989,3361,27774,247.1,1.94
98.3315683641793,3357,27634,248.2,2.08
98.25391066909195,3362,27663,248.0,2.12
98.24042228549114,3348,27608,247.2,2.2
98.75589058964403,3348,27666,247.1,2.26
99.2612265131756,3366,27765,247.2,2.24
98.98326557031626,3358,27836,245.5,2.1
98.78071713138598,3370,27795,244.6,2.25
99.00100965012768,3359,27796,243.1,2.28
99.57746297134607,3351,27705,243.5,2.42
98.82909336751548,3344,27618,244.6,2.62
98.59183157543025,3351,27645,245.8,2.63
98.15632216773471,3352,27772,244.2,2.75
97.97046940849525,3367,27838,244.6,2.8
97.7097594490064,3347,27736,244.5,2.76
96.92023709604237,3339,27648,242.8,2.9
96.58448511023674,3329,27595,242.2,2.73
96.62368251994542,3342,27679,241.0,2.65
96.25282015208808,3344,27811,241.6,2.68
96.50281043566486,3345,27797,241.8,2.61
96.6625649435659,3365,27754,241.7,2.45
96.20139411709212,3356,27814,242.5,2.6
96.87708711068595,3343,27881,241.5,2.46
96.69790777391225,3337,27965,241.6,2.52
96.49044614416881,3327,27882,241.8,2.48
96.80584607394073,3308,27842,240.5,2.34
97.4870441458125,3300,27841,240.8,2.4
96.98612390187034,3310,27936,241.1,2.35
96.96983521853365,3323,28085,242.0,2.36
96.87371494779251,3341,28021,242.6,2.52
96.42641558473912,3338,27925,242.4,2.43
96.83749995022676,3335,27917,242.3,2.29
97.59965864673234,3330,27991,242.3,2.13
97.5076660413065,3336,28056,242.9,2.29
97.00368094854694,3346,28182,244.0,2.23
97.60924032749583,3353,28211,244.9,2.19
97.70475476256946,3336,28318,244.7,2.17
97.91784496241841,3338,28233,246.2,2.34
97.96783804633104,3329,28123,247.8,2.43
98.35217924428956,3341,28151,249.0,2.51
98.08343673926936,3323,28274,248.6,2.5
98.5345127671145,3309,28207,247.9,2.58
98.78040152184437,3314,28254,249.0,2.66
98.62190986414703,3300,28381,248.5,2.51
98.08832785214139,3300,28416,246.7,2.48
97.3154404752793,3312,28552,246.3,2.4
98.07928103436353,3300,28641,245.2,2.5
98.2291799905032,3300,28724,246.6,2.55
97.96669328747033,3303,28630,247.5,2.71
98.03876410868082,3300,28769,247.9,2.68
98.24809659795628,3301,28754,247.2,2.68
98.52019511662895,3321,28903,246.0,2.8
98.84188095639672,3309,28773,246.5,2.63
99.21058596626811,3300,28669,246.5,2.66
98.89719903741775,3316,28538,247.5,2.75
98.52833673121627,3308,28683,246.9,2.79
98.56237910510963,3312,28717,248.0,2.89
99.10798472320174,3316,28809,247.5,3.08
98.85504837823615,3327,28664,248.4,3.23
99.27670457511843,3326,28673,248.2,3.25
99.3779459444809,3320,28631,248.0,3.25
99.75361800185513,3315,28603,246.1,3.28
99.8580086288603,3323,28737,245.3,3.23
99.21284515794801,3307,28843,245.9,3.29
98.85945377399794,3309,28815,244.7,3.44
98.85558361669156,3322,28847,244.0,3.48
98.54783555123737,3314,28993,242.8,3.29
97.771794778048,3302,29014,244.6,3.28
98.37268397719325,3300,28870,245.2,3.25
99.06100038399491,3300,28999,244.5,3.15
98.71797843506164,3300,28939,243.9,3.33
98.25073417550011,3300,28911,244.1,3.4
97.87284919453755,3315,28868,243.0,3.28
97.31190161229604,3316,28762,244.6,3.27
97.27622447445117,3333,28708,243.0,3.14
96.82610139474687,3341,28793,242.1,3.04
97.15133317004704,3345,28791,242.3,3.12
97.83027524889667,3328,28686,244.3,2.95
97.37190575963214,3344,28808,245.2,3.05
96.73869716855386,3363,28954,246.1,3.22
96.36944869074657,3376,28951,244.8,3.13
96.72931195150191,3379,28969,244.8,3.2
97.17563613124082,3376,28968,246.0,3.1
97.32301136943764,3360,28929,246.6,3.28
97.73615697100017,3353,29067,247.3,3.18
98.19306832293626,3336,29030,247.4,3.32
97.42184436873478,3345,28917,248.4,3.12
97.77778138284098,3340,28806,248.8,3.12
98.3251598398301,3324,28941,249.8,3.28
98.06564296733345,3307,28934,249.7,3.47
97.30369315234954,3300,28790,248.1,3.44
98.07687772326057,3300,28917,246.5,3.59
98.72985917335987,3302,28919,245.4,3.55
98.43053924702667,3305,28777,245.6,3.43
98.55341647299485,3300,28744,244.2,3.59
99.00711858561793,3305,28635,245.1,3.62
99.15381724875732,3315,28646,244.2,3.79
98.8455216949603,3334,28507,242.7,3.93
98.41463430869788,3318,28404,244.3,3.75
98.83670424185264,3308,28320,242.8,3.55
98.06895277727857,3300,28262,242.9,3.69
97.35092639530764,3300,28320,242.5,3.74
97.82353017543558,3319,28439,243.5,3.78
98.26276570041621,3313,28426,242.0,3.84
98.66672747084293,3322,28491,243.1,3.91
98.61679098493119,3315,28503,244.1,3.92
98.56908121233009,3301,28444,243.0,3.95
98.77297617330528,3310,28313,243.4,3.85
99.2578670510351,3325,28183,242.4,3.77
99.07652670432189,3344,28088,241.6,3.73
98.80879798991113,3351,27976,240.3,3.57
99.55811489982966,3350,27927,241.9,3.67
98.9947616111789,3366,27905,242.2,3.68
99.07634249580724,3371,27848,240.8,3.62
99.30951288972113,3370,27938,241.6,3.49
98.55342048507272,3361,27944,240.2,3.37
98.30578916964967,3353,27858,239.1,3.36
97.93831586675604,3358,27814,238.3,3.56
98.61135258393303,3349,27770,240.1,3.59
99.40910719428247,3366,27688,239.6,3.75
98.61826829131626,3366,27540,240.5,3.81
98.93188142111285,3351,27421,242.5,3.89
99.32237853014715,3352,27313,243.9,3.84
98.80449084587079,3368,27248,245.3,4.03
98.65160342111714,3388,27205,245.4,3.97
98.84432136985465,3402,27225,244.7,4.01
99.52119730540261,3384,27097,244.6,3.93
99.129638413479,3388,27231,246.3,4.05
99.66005399982717,3377,27310,244.6,4.01
99.37753099254697,3383,27160,245.3,4.04
99.34727244664924,3393,27093,245.8,4.04
99.52523247078716,3382,27133,246.9,3.92
99.83180151932223,3390,27109,245.4,3.89
100.07893854735258,3392,27259,246.0,3.99
100.6202466275903,3407,27286,245.6,3.84
100.87427290323357,3418,27295,244.4,3.89
100.52287914777767,3438,27304,246.2,3.97
100.05342813954428,3428,27411,244.8,3.79
100.3209242279326,3428,27537,245.8,3.6
100.0773162815655,3417,27427,246.8,3.79
100.05602382602851,3400,27393,246.2,3.76
100.56920445432026,3402,27494,244.4,3.78
100.4714981462514,3393,27554,245.3,3.72
100.03895267527243,3409,27574,244.4,3.8
100.72351779453729,3411,27581,243.7,3.6
99.99759474686145,3397,27515,242.7,3.78
99.57335378762275,3409,27622,244.6,3.64
100.18207217925318,3391,27758,245.6,3.53
99.44043348878954,3372,27874,245.9,3.71
98.85680661841926,3370,27745,246.4,3.84
99.58505618934444,3361,27870,247.5,3.86
99.3523455958496,3341,28012,246.8,3.78
99.85246761331841,3352,28077,247.8,3.93
99.49881575481265,3370,28227,246.9,3.85
99.72809947515091,3379,28239,247.5,3.89
99.00707280419071,3365,28220,247.5,3.98
99.31269062940667,3372,28150,248.6,3.95
98.7571961326746,3372,28088,247.3,3.99
98.83415098254291,3371,28234,248.6,3.98
98.64718065056049,3372,28205,249.5,4.13
99.04287172526871,3382,28221,249.5,4.23
99.04548190563922,3388,28088,249.4,4.26
99.38027566007321,3395,27991,249.5,4.43
99.26214548175997,3376,27877,247.3,4.37
99.16980186405644,3381,27748,245.9,4.51
99.9467083677545,3401,27865,244.6,4.37
100.61008800886397,3401,27893,243.1,4.52
100.80386882795737,3417,27766,244.7,4.7
100.7799435208767,3405,27628,243.5,4.54
100.24345567281485,3395,27582,243.1,4.57
99.5919059508778,3407,27615,242.3,4.5
100.00571516205164,3420,27582,243.4,4.3
99.54126102297793,3417,27682,245.3,4.31
99.94490943601755,3408,27691,244.4,4.17
100.54969252138763,3405,27804,245.1,4.32
101.22347984836938,3425,27762,243.9,4.42
100.93989163119687,3441,27898,245.3,4.44
101.41823338811759,3430,27758,244.9,4.45
101.72283868473878,3420,27734,243.4,4.36
101.32046790842288,3423,27629,242.6,4.5
100.77887537885695,3427,27692,244.5,4.6
100.15357951141252,3436,27666,242.8,4.55
99.81119080144228,3445,27662,242.6,4.4
100.1855097746109,3447,27561,242.4,4.44
100.10917549933082,3441,27635,241.0,4.47
99.81507762016358,3431,27535,241.1,4.32
100.3325286711187,3413,27439,241.4,4.26
100.82694893799437,3415,27386,242.5,4.1
101.14102135496879,3401,27357,241.3,4.29
100.38070042030569,3393,27452,240.5,4.41
100.33562979688944,3394,27419,239.9,4.3
100.84140919757155,3374,27564,240.1,4.45
100.76031979804908,3380,27560,240.8,4.59
101.25229716031501,3384,27541,242.6,4.68
100.47525718630563,3375,27433,243.0,4.79
101.0182359975003,3392,27382,241.7,4.97
100.90315195185012,3407,27443,243.3,5.07
101.63253620266862,3405,27354,243.7,5.01
100.98839841882504,3386,27427,244.9,4.84
101.10860597069919,3375,27361,244.4,4.79
100.70529415956223,3364,27300,242.9,4.69
100.95217938662984,3359,27347,243.6,4.69
101.55075093287078,3347,27458,242.0,4.54
101.56391591422445,3358,27372,241.8,4.36
102.33671178038277,3349,27478,242.5,4.54
101.96166074791051,3331,27618,242.0,4.42
101.87754697197921,3340,27644,242.3,4.49
101.1816940932496,3353,27789,242.9,4.32
100.60950834955239,3341,27664,243.7,4.25
101.33237982249877,3327,27785,245.2,4.14
101.90962018357996,3341,27693,246.7,4.15
101.33422174970228,3347,27826,247.9,4.2
100.66381122974381,3355,27887,248.0,4.15
100.25008275546264,3363,28020,246.0,4.28
99.5365162297348,3352,27926,245.7,4.27
100.17203202626209,3338,27795,245.8,4.15
100.78278114266845,3354,27781,244.4,3.99
100.3506505531016,3355,27815,245.1,4.02
101.09910895179617,3367,27840,244.6,4.18
100.65493230121895,3373,27937,245.3,4.25
100.25701127774629,3374,27802,245.0,4.06
100.11611835721673,3394,27770,246.7,3.87
100.59021512427077,3398,27767,247.0,4.06
101.25482915124836,3383,27770,245.8,4.2
101.5453812491162,3378,27723,243.9,4.05
101.48721620959306,3367,27750,242.5,4.02
101.24170081658278,3370,27681,242.1,4.19
101.8718562284107,3359,27673,241.3,4.06
102.52656508270326,3357,27703,240.0,3.95
102.2158600851307,3338,27692,240.5,3.83
102.47466530984349,3336,27829,239.3,3.97
102.87171657919365,3338,27835,240.3,3.99
102.14596327260915,3330,27950,240.8,4.08
102.53168930296,3322,27958,239.5,4.12
101.77048681190219,3327,27937,238.3,4.19
102.19525472924765,3323,28016,240.1,4.01
101.8270308666203,3338,28050,240.9,4.16
102.1946479922621,3334,28179,242.9,4.05
102.80442911813913,3334,28105,241.9,4.1
103.35371828103209,3327,28087,243.4,4.15
103.28735083579235,3316,27985,245.0,4.32
104.07562505892925,3317,28113,246.8,4.33
103.45813040676626,3307,28145,245.0,4.39
102.90442218518932,3317,28170,246.6,4.22
102.45204889136262,3305,28164,246.5,4.25
103.02013163670915,3300,28037,247.7,4.18
103.10794830517392,3300,28123,247.5,4.15
103.20869844123824,3318,28193,245.5,4.31
102.61528789987189,3302,28186,243.7,4.43
102.06435643289973,3318,28330,244.3,4.59
101.64962098738201,3307,28221,244.7,4.6
102.3395081722076,3325,28261,246.2,4.73
102.06996164813656,3315,28354,244.7,4.74
102.4966833802626,3300,28472,244.1,4.71
101.79373805957026,3308,28425,245.2,4.79
101.16887065966559,3304,28324,244.1,4.75
101.48958341423801,3300,28438,242.5,4.66
100.76567051885344,3300,28449,243.9,4.86
100.87862135408646,3300,28428,244.4,5.03
101.38734850816002,3310,28520,244.0,5.06
101.15594794402855,3305,28453,242.8,5.25
100.6414398475364,3304,28359,244.1,5.11
100.70076445277608,3300,28359,244.9,5.19
100.93392364417386,3302,28378,245.6,5.15
100.62675866910719,3317,28321,244.0,5.26
100.68111721962629,3301,28454,245.3,5.38
101.23502071357267,3319,28319,245.9,5.44
100.60098352663881,3333,28266,245.8,5.34
101.01777807893828,3352,28143,244.1,5.34
101.42661604967245,3342,28112,243.3,5.32
100.77315992083435,3328,28107,243.7,5.38
101.03344055159816,3327,28086,244.3,5.41
101.6701124659929,3342,28091,244.6,5.47
102.18373869680306,3342,28096,244.7,5.58
102.71940794640588,3350,28113,244.5,5.45
102.89397873788214,3350,28074,244.5,5.52
103.39106476407294,3330,27939,243.1,5.47
103.78153951002813,3311,27984,243.8,5.62
103.48586044537564,3308,27867,242.9,5.61
104.1488587877425,3310,27831,244.5,5.8
104.57791976800938,3312,27911,243.9,5.69
105.36448342755895,3303,27957,243.1,5.52
104.76692044184807,3309,27928,242.1,5.4
104.11961709407528,3300,27917,241.9,5.53
104.70576793696246,3315,27795,241.9,5.5
104.37882366969062,3300,27882,240.6,5.31
104.56970668024276,3300,27914,242.6,5.17
105.19762665526692,3300,27990,243.8,5.0
105.1328515508079,3300,28076,244.6,5.12
104.74500382052238,3318,28223,243.0,5.07
105.13579809502598,3328,28344,242.1,4.9
104.88647924920804,3329,28292,240.7,4.92
105.65874221300405,3337,28425,239.5,4.78
106.13748502836555,3337,28375,239.2,4.77
105.54362060774419,3347,28235,241.0,4.66
105.51160460333088,3356,28162,242.8,4.79
105.5031851121469,3349,28218,244.7,4.63
104.76097592517152,3357,28273,245.4,4.57
105.45573737751039,3369,28132,247.0,4.46
105.45827313388745,3389,28153,245.8,4.46
105.09592007196024,3371,28012,243.9,4.46
105.11411216688947,3359,27895,244.2,4.48
105.69524558601121,3369,28037,244.0,4.38
106.1640581717437,3384,28043,245.9,4.52
106.88863121153989,3388,28003,244.6,4.61
106.63185147332351,3407,27896,246.3,4.71
107.17288173642282,3396,28034,246.1,4.56
106.55950974535833,3387,28058,245.5,4.75
106.8700743788102,3386,27923,244.1,4.91
107.03484863928361,3382,27916,245.5,4.79
106.40442950466803,3399,27779,246.5,4.64
106.46006193205596,3381,27869,245.1,4.72
107.15412981520359,3394,27838,244.6,4.62
107.0449364516886,3385,27814,245.1,4.49
107.17201882382412,3395,27812,245.2,4.43
107.38713086544163,3384,27696,245.8,4.34
107.38754370785564,3386,27635,246.3,4.16
106.70020594086027,3396,27637,247.3,4.11
106.35138787127312,3377,27747,245.9,4.3
106.09303338810815,3388,27712,247.5,4.48
105.92001978390525,3407,27811,248.6,4.53
106.58560669857665,3398,27877,250.0,4.48
106.47409633188352,3418,27729,249.9,4.63
106.16026160218269,3413,27594,250.4,4.51
106.13359464574242,3427,27711,248.5,4.61
106.44530903474852,3443,27809,246.7,4.61
106.47469098355502,3438,27880,245.0,4.45
106.69114410705816,3431,27749,246.2,4.55
106.7449311503617,3450,27811,245.5,4.74
106.75073798643258,3448,27801,245.6,4.62
106.7560486369128,3467,27657,247.2,4.43
106.0976458073233,3466,27755,247.1,4.44
105.64097530191452,3454,27828,245.8,4.5
105.16945054432927,3451,27808,244.4,4.61
104.70154464746588,3439,27876,243.7,4.55
104.01273945972952,3425,27940,242.1,4.62
103.28659309590925,3417,27836,242.3,4.6
103.67906980138591,3420,27840,242.2,4.41
103.10821385215296,3411,27781,244.1,4.6
103.81565407592323,3404,27931,243.0,4.44
103.91531415809531,3411,27950,242.6,4.5
103.8492387848056,3392,27857,243.1,4.63
103.25426137542544,3389,27718,241.6,4.46
103.98125889957464,3409,27865,243.0,4.35
104.60339041325517,3394,27938,242.5,4.22
104.98861324606702,3401,27873,243.6,4.27
105.33517897034439,3402,27991,244.0,4.29
104.65889932138987,3404,27853,242.9,4.11
104.53266763919537,3416,27754,242.5,4.02
105.11915771977593,3396,27805,242.2,3.85
104.3732935999004,3377,27689,240.8,3.91
104.9250925498959,3394,27636,240.1,3.79
104.51973998561131,3384,27536,239.3,3.75
105.26798314361136,3387,27575,239.8,3.78
104.47022455590403,3387,27575,239.9,3.78
104.95962215498473,3401,27653,239.1,3.65
105.21945152866927,3403,27621,239.9,3.53
105.48276422292183,3398,27740,241.8,3.6
105.07399388339016,3378,27740,240.7,3.44
104.47857746128717,3364,27815,242.8,3.45
104.22022807320053,3368,27838,242.3,3.25
104.4939912452435,3361,27864,244.3,3.11
104.56000048022895,3352,27933,244.0,2.98
104.44541066875519,3366,28036,244.9,2.95
104.89041057286754,3350,28031,245.1,2.97
104.46641534943812,3361,28171,244.9,2.83
104.47635563471235,3381,28205,243.4,2.79
104.30304697691882,3389,28079,242.0,2.76
103.99310612100498,3390,28118,243.4,2.88
103.54660218666558,3402,28120,243.4,2.97
103.45240766285693,3420,27977,241.8,2.85
103.3146892895257,3427,27851,241.5,2.88
103.14052333951696,3439,27753,241.1,2.99
103.06193436345617,3440,27869,242.3,3.09
102.32043120319976,3434,27859,242.8,2.97
102.727704597287,3421,27808,241.6,2.8
102.69583546477973,3436,27935,240.5,2.72
103.44873394225856,3451,28018,241.6,2.7
102.67590671116265,3462,27896,242.8,2.66
102.514206096451,3460,28025,242.8,2.59
102.73386985640789,3456,27913,241.7,2.4
103.02518000626694,3448,27924,242.8,2.42
102.6533933527024,3434,27958,241.3,2.58
102.56542122262942,3428,27883,240.6,2.41
103.16045793208256,3437,27988,242.0,2.56
102.82406764763871,3455,28133,241.0,2.59
103.2515577331986,3458,28272,242.4,2.49
103.14355492165757,3453,28172,242.0,2.43
102.9749960047053,3464,28286,243.7,2.4
102.4264387571578,3450,28222,242.5,2.35
102.48911480999764,3453,28123,241.5,2.52
102.66277838327946,3437,28028,241.0,2.38
103.16500486124922,3453,28041,241.4,2.35
102.65180798635538,3436,28037,243.4,2.44
102.20544046121685,3433,27899,244.1,2.48
101.51896640053441,3432,28001,245.1,2.66
100.77198799261049,3427,28089,245.9,2.85
100.19250898849235,3433,28132,247.5,2.91
100.91250100935528,3438,28259,248.5,3.05
100.67116610570419,3428,28178,246.4,2.93
100.25532230089044,3440,28061,245.3,2.89
100.37256713948467,3459,27939,243.6,2.99
100.93438362059867,3451,27817,244.9,2.79
100.64090367455891,3432,27697,246.1,2.7
101.0761756351877,3413,27815,245.3,2.53
100.94232197197843,3405,27963,246.1,2.39
101.52950753732344,3398,28091,246.5,2.24
101.34344431039453,3399,28122,247.9,2.34
101.35212012158713,3387,28120,246.6,2.38
102.00941382672839,3401,28164,245.2,2.23
101.8178737603906,3404,28057,246.0,2.2
101.9028819661914,3386,28166,246.3,2.12
101.46050150290971,3386,28107,247.5,2.06
100.75667180955237,3373,27989,245.5,1.91
99.97566193270416,3380,27934,244.0,1.86
99.63609009184329,3395,27813,243.0,1.98
98.99239401536026,3395,27666,242.4,2.09
99.53872741442376,3378,27715,241.1,1.99
99.20117472845143,3395,27810,241.7,2.15
98.81239594392417,3377,27758,241.6,2.2
99.48648327178745,3376,27855,241.9,2.22
99.767697836762,3361,27930,242.9,2.4
99.74827912409293,3370,27909,244.8,2.36
99.31780599053813,3356,28011,243.3,2.17
98.72825282289644,3358,28079,241.8,2.15
98.33447735957391,3343,27940,241.3,2.12
98.62529312240501,3329,27996,242.7,1.93
98.22382972503748,3330,27889,241.2,2.1
97.94895229796012,3322,27973,240.5,2.23
97.54112862360031,3317,28059,240.6,2.1
98.04694180484027,3312,27922,241.3,2.08
97.90690087574548,3316,28039,243.3,2.23
97.6160118017789,3300,28165,242.2,2.24
97.4195580515312,3300,28230,241.4,2.16
96.99899108733916,3315,28334,241.2,2.25
97.6801668680824,3315,28483,242.9,2.19
98.15710341171551,3318,28350,242.0,2.1
98.77841784963664,3311,28472,243.0,2.25
99.44316097279261,3300,28373,243.7,2.17
99.32871722123562,3300,28511,243.6,2.02
99.08813785869872,3301,28455,245.5,1.88
98.42979324485243,3318,28555,244.1,1.77
98.80991014568475,3316,28558,244.2,1.78
99.10501371153717,3300,28589,244.6,1.84
99.53598365797626,3304,28719,244.5,1.84
99.90530042447838,3300,28648,243.0,1.93
100.00792689873781,3307,28771,242.1,1.83
100.59494599886163,3312,28705,242.9,1.74
101.02314778328737,3312,28780,242.1,1.6
100.53379483122211,3322,28679,240.7,1.67
101.0436998784605,3316,28539,242.1,1.8
101.13307113445808,3306,28395,243.2,1.82
100.86655165906284,3300,28267,242.9,1.85
100.23172095577561,3300,28385,243.5,1.72
100.61760560207863,3318,28268,243.6,1.85
100.00344144281539,3305,28125,244.9,1.7
99.63875555105075,3317,28176,243.5,1.61
98.96162849558543,3300,28260,242.9,1.43
99.51894941931256,3311,28124,242.3,1.33
100.10913760962967,3323,28058,242.7,1.46
100.06865105198455,3331,28047,243.6,1.38
99.72102835518365,3318,28022,242.5,1.5
99.44031423615046,3311,28068,242.8,1.34
100.17431521926842,3307,27987,241.9,1.32
100.84891328074139,3312,28044,241.0,1.19
101.47510758470555,3330,27956,241.0,1.09
101.60106593590653,3321,28088,242.4,1.1
101.14197886612305,3338,28036,242.8,1.28
100.89457188484641,3324,28108,241.5,1.32
100.4962936043132,3337,28141,243.4,1.49
100.19611772345739,3318,28218,243.5,1.57
100.0409897107094,3321,28198,243.1,1.68
100.60949498378591,3333,28160,242.1,1.77
101.01340816846793,3335,28015,241.9,1.61
100.51440216315156,3343,28034,243.3,1.64
101.09052081234005,3345,27960,244.8,1.77
100.32132725332207,3337,27891,245.8,1.88
100.60018119474083,3337,27767,246.2,1.72
100.77106694724573,3343,27796,244.7,1.84
101.48253217806534,3346,27728,243.8,1.86
101.4032470784391,3339,27714,243.9,2.02
101.09917503370241,3322,27646,242.7,2.13
100.36450992933207,3312,27691,241.2,2.2
101.0711381832876,3315,27798,241.7,2.29
101.68689013190023,3335,27861,242.6,2.14
101.53300597438442,3317,27936,241.7,2.29
102.26489521789424,3304,27788,243.1,2.25
102.8198506022975,3306,27847,242.2,2.37
103.32328638353385,3300,27748,240.9,2.4
103.82983282709948,3300,27772,239.6,2.32
104.58034711513803,3300,27684,241.8,2.31
104.5907404578075,3311,27632,241.4,2.23
104.00459449184883,3321,27613,241.6,2.14
103.96328590694688,3317,27479,241.2,2.06
104.2603434015453,3330,27608,240.8,2.24
103.53139885081586,3340,27645,242.5,2.23
103.75830159519053,3353,27592,244.0,2.04
103.62942662459167,3361,27627,243.7,1.84
104.32002844211438,3376,27538,243.8,1.78
103.78598192051592,3379,27397,245.3,1.72
104.2182735022873,3392,27528,246.6,1.52
103.76120701655448,3379,27513,244.9,1.32
103.16890187828767,3385,27590,245.6,1.15
103.5924512315876,3377,27739,244.5,0.99
104.30180260460976,3384,27771,245.5,1.12
104.00656314619833,3376,27854,245.1,1.22
103.81492645938353,3390,27937,244.0,1.07
104.1224107742851,3375,27796,242.5,1.22
104.33443512176461,3394,27754,241.5,1.28
103.86130410212454,3403,27629,242.8,1.18
104.54853277054076,3400,27626,241.8,1.05
104.35452286842377,3396,27674,240.7,0.86
104.54078410053381,3393,27662,242.2,0.72
105.23094223734952,3376,27759,241.5,0.78
105.05841718087501,3386,27665,241.4,0.7
105.70189799176894,3386,27563,243.3,0.58
105.21364400882975,3383,27643,243.4,0.5
104.72824578342902,3386,27667,243.4,0.48
104.47054960921858,3396,27805,242.6,0.39
104.24802983361978,3396,27698,241.1,0.3
104.72602899319035,3389,27696,240.4,0.22
104.99426214541415,3391,27698,241.0,0.26
105.01285770758471,3404,27613,241.4,0.21
104.97778793224028,3387,27498,241.5,0.32
104.20706079314566,3399,27416,242.7,0.26
103.60993773753299,3400,27495,243.0,0.32
103.2286849177855,3406,27491,242.9,0.25
102.63553217389378,3400,27489,243.4,0.25
101.9555871871463,3413,27563,242.3,0.19
102.02129843652655,3420,27675,241.1,0.03
101.55548988977148,3422,27666,240.3,0.12
101.00577830564255,3415,27619,239.4,0
101.68890868004142,3432,27565,239.7,0.12
101.61817839011199,3452,27668,241.5,0.26
102.14350814769959,3461,27787,242.2,0.46
102.73994016318238,3464,27817,243.1,0.27
102.80162322217953,3465,27947,245.0,0.47
102.91022975803557,3481,28080,244.7,0.48
102.65433410569757,3470,28083,245.4,0.39
102.40224844732028,3456,28087,246.6,0.49
102.86455337697566,3463,27937,246.8,0.64
103.64373983167312,3464,27808,248.3,0.45
103.6207986538828,3472,27939,247.4,0.36
103.96242921166758,3469,27994,247.9,0.26
104.72233423681456,3470,28117,245.9,0.19
104.84411623868331,3464,28112,245.1,0.1
105.53246781081177,3468,28191,243.8,0.17
106.19953601365263,3454,28297,244.3,0.32
105.82954218062208,3443,28284,245.1,0.13
106.40386765703315,3425,28361,244.3,0.12
106.55498919355425,3436,28305,245.9,0.26
105.87589650256686,3441,28191,245.2,0.23
105.72140232401217,3439,28139,245.9,0.33
105.52481666396629,3426,28094,245.5,0.2
105.58888036852095,3435,28027,244.9,0.4
105.69221166406274,3417,27886,244.9,0.5
106.48608472299398,3417,27739,245.7,0.64
106.07906854807754,3422,27836,244.0,0.59
106.56917908788454,3404,27788,244.4,0.57
107.28732075877652,3401,27673,246.1,0.54
107.80250950479505,3421,27578,244.5,0.47
108.38713378530144,3439,27671,245.2,0.44
108.11598184050314,3450,27565,245.8,0.49
